time,ld,pv,c_grid_in,c_grid_out
 10/24  07:00:00,7.31684864,0,0.1337,0
 10/24  08:00:00,11.83479093,0.017428394,0.1337,0
 10/24  09:00:00,11.83631946,0.091834615,0.1781,0
 10/24  10:00:00,11.83442745,0.122458194,0.1781,0
 10/24  11:00:00,11.951552,0.236966755,0.1781,0
 10/24  12:00:00,11.4655078,0.283648272,0.1781,0
 10/24  13:00:00,12.13268263,0.313763224,0.1781,0
 10/24  14:00:00,12.23782109,0.298526615,0.1781,0
 10/24  15:00:00,12.3831438,0.26235585,0.1781,0
 10/24  16:00:00,12.34388306,0.106153898,0.1781,0
 10/24  17:00:00,7.475705384,0,0.1781,0
 10/24  18:00:00,8.084515307,0,0.1781,0
 10/24  19:00:00,8.084515307,0,0.1781,0
 10/24  20:00:00,7.534509945,0,0.1781,0
 10/24  21:00:00,7.534509945,0,0.1781,0
 10/24  22:00:00,5.053026812,0,0.1781,0
 10/24  23:00:00,4.778024131,0,0.1781,0
 10/24  24:00:00,4.778024131,0,0.1781,0
 10/25  01:00:00,4.778024131,0,0.1337,0
 10/25  02:00:00,4.778024131,0,0.1337,0
 10/25  03:00:00,4.778024131,0,0.1337,0
 10/25  04:00:00,4.778024131,0,0.1337,0
 10/25  05:00:00,5.053026812,0,0.1337,0
 10/25  06:00:00,7.015397249,0,0.1337,0
 10/25  07:00:00,7.31684864,0,0.1337,0
 10/25  08:00:00,11.85064588,0.033172247,0.1337,0
 10/25  09:00:00,11.83680962,0.325249507,0.1781,0
 10/25  10:00:00,11.94746219,0.441211751,0.1781,0
 10/25  11:00:00,12.08435937,0.40738963,0.1781,0
 10/25  12:00:00,11.51810177,0.361046916,0.1781,0
 10/25  13:00:00,12.12788956,0.318940964,0.1781,0
 10/25  14:00:00,12.14965766,0.248967708,0.1781,0
 10/25  15:00:00,12.13057023,0.141138098,0.1781,0
 10/25  16:00:00,12.11732712,0.064267009,0.1781,0
 10/25  17:00:00,7.441801351,0,0.1781,0
 10/25  18:00:00,8.084515307,0,0.1781,0
 10/25  19:00:00,8.084515307,0,0.1781,0
 10/25  20:00:00,7.534509945,0,0.1781,0
 10/25  21:00:00,7.534509945,0,0.1781,0
 10/25  22:00:00,5.053026812,0,0.1781,0
 10/25  23:00:00,4.778024131,0,0.1781,0
 10/25  24:00:00,4.778024131,0,0.1781,0
 10/26  01:00:00,4.778024131,0,0.1337,0
 10/26  02:00:00,4.778024131,0,0.1337,0
 10/26  03:00:00,4.778024131,0,0.1337,0
 10/26  04:00:00,4.778024131,0,0.1337,0
 10/26  05:00:00,5.053026812,0,0.1337,0
 10/26  06:00:00,7.030598537,0,0.1337,0
 10/26  07:00:00,7.31684864,0,0.1337,0
 10/26  08:00:00,11.86116349,0.006558289,0.1337,0
 10/26  09:00:00,11.83157429,0.018012158,0.1781,0
 10/26  10:00:00,11.83157429,0.047211638,0.1781,0
 10/26  11:00:00,11.83157429,0.068454197,0.1781,0
 10/26  12:00:00,11.28156893,0.049941141,0.1781,0
 10/26  13:00:00,11.84411246,0.053207396,0.1781,0
 10/26  14:00:00,11.83157429,0.165484029,0.1781,0
 10/26  15:00:00,11.83157429,0.241780114,0.1781,0
 10/26  16:00:00,11.83694116,0.087016721,0.1781,0
 10/26  17:00:00,7.815364728,0,0.1781,0
 10/26  18:00:00,8.084515307,0,0.1781,0
 10/26  19:00:00,8.084515307,0,0.1781,0
 10/26  20:00:00,7.534509945,0,0.1781,0
 10/26  21:00:00,7.534509945,0,0.1781,0
 10/26  22:00:00,5.053026812,0,0.1781,0
 10/26  23:00:00,4.778024131,0,0.1781,0
 10/26  24:00:00,4.778024131,0,0.1781,0
 10/27  01:00:00,4.778024131,0,0.1337,0
 10/27  02:00:00,4.778024131,0,0.1337,0
 10/27  03:00:00,4.778024131,0,0.1337,0
 10/27  04:00:00,4.778024131,0,0.1337,0
 10/27  05:00:00,5.053026812,0,0.1337,0
 10/27  06:00:00,6.993703991,0,0.1337,0
 10/27  07:00:00,7.31684864,0,0.1337,0
 10/27  08:00:00,11.83932875,0.013331711,0.1337,0
 10/27  09:00:00,11.83157429,0.049861031,0.1781,0
 10/27  10:00:00,11.83157429,0.089419217,0.1781,0
 10/27  11:00:00,11.83157429,0.166228384,0.1781,0
 10/27  12:00:00,11.28156893,0.109252272,0.1781,0
 10/27  13:00:00,11.84228758,0.374452426,0.1781,0
 10/27  14:00:00,11.83157429,0.322887748,0.1781,0
 10/27  15:00:00,11.83157429,0.206941979,0.1781,0
 10/27  16:00:00,11.83157429,0.117259713,0.1781,0
 10/27  17:00:00,7.815364728,0,0.1781,0
 10/27  18:00:00,8.084515307,0,0.1781,0
 10/27  19:00:00,8.084515307,0,0.1781,0
 10/27  20:00:00,7.534509945,0,0.1781,0
 10/27  21:00:00,7.534509945,0,0.1781,0
 10/27  22:00:00,5.053026812,0,0.1781,0
 10/27  23:00:00,4.778024131,0,0.1781,0
 10/27  24:00:00,4.778024131,0,0.1781,0
 10/28  01:00:00,4.228018768,0,0.1337,0
 10/28  02:00:00,4.228018768,0,0.1337,0
 10/28  03:00:00,4.228018768,0,0.1337,0
 10/28  04:00:00,4.228018768,0,0.1337,0
 10/28  05:00:00,4.228018768,0,0.1337,0
 10/28  06:00:00,6.984504582,0,0.1337,0
 10/28  07:00:00,6.600671249,0,0.1337,0
 10/28  08:00:00,6.331520669,0.052814557,0.1337,0
 10/28  09:00:00,6.331520669,0.33863712,0.1781,0
 10/28  10:00:00,6.331520669,0.471783297,0.1781,0
 10/28  11:00:00,6.331520669,0.555350842,0.1781,0
 10/28  12:00:00,4.681504582,0.541835886,0.1781,0
 10/28  13:00:00,4.681504582,0.474175033,0.1781,0
 10/28  14:00:00,4.681504582,0.440874539,0.1781,0
 10/28  15:00:00,4.681504582,0.227988127,0.1781,0
 10/28  16:00:00,4.681504582,0.103736391,0.1781,0
 10/28  17:00:00,4.240329872,0,0.1781,0
 10/28  18:00:00,4.228018768,0,0.1781,0
 10/28  19:00:00,4.228018768,0,0.1781,0
 10/28  20:00:00,4.228018768,0,0.1781,0
 10/28  21:00:00,4.228018768,0,0.1781,0
 10/28  22:00:00,4.228018768,0,0.1781,0
 10/28  23:00:00,4.228018768,0,0.1781,0
 10/28  24:00:00,4.228018768,0,0.1781,0
 10/29  01:00:00,4.228018768,0,0.1337,0
 10/29  02:00:00,4.228018768,0,0.1337,0
 10/29  03:00:00,4.228018768,0,0.1337,0
 10/29  04:00:00,4.228018768,0,0.1337,0
 10/29  05:00:00,4.228018768,0,0.1337,0
 10/29  06:00:00,4.228018768,0,0.1337,0
 10/29  07:00:00,3.844185435,0,0.1337,0
 10/29  08:00:00,1.925018768,0.024423906,0.1337,0
 10/29  09:00:00,1.925018768,0.052899476,0.1781,0
 10/29  10:00:00,1.925018768,0.109259726,0.1781,0
 10/29  11:00:00,1.925018768,0.195343633,0.1781,0
 10/29  12:00:00,1.925018768,0.45390452,0.1781,0
 10/29  13:00:00,1.925018768,0.419569768,0.1781,0
 10/29  14:00:00,1.925018768,0.28841784,0.1781,0
 10/29  15:00:00,1.925018768,0.301774745,0.1781,0
 10/29  16:00:00,1.925018768,0.160160214,0.1781,0
 10/29  17:00:00,2.308852102,0,0.1781,0
 10/29  18:00:00,4.228018768,0,0.1781,0
 10/29  19:00:00,4.228018768,0,0.1781,0
 10/29  20:00:00,4.228018768,0,0.1781,0
 10/29  21:00:00,4.228018768,0,0.1781,0
 10/29  22:00:00,4.228018768,0,0.1781,0
 10/29  23:00:00,4.228018768,0,0.1781,0
 10/29  24:00:00,4.228018768,0,0.1781,0
 10/30  01:00:00,4.778024131,0,0.1337,0
 10/30  02:00:00,4.778024131,0,0.1337,0
 10/30  03:00:00,4.778024131,0,0.1337,0
 10/30  04:00:00,4.778024131,0,0.1337,0
 10/30  05:00:00,5.053026812,0,0.1337,0
 10/30  06:00:00,6.984504582,0,0.1337,0
 10/30  07:00:00,7.700681974,0,0.1337,0
 10/30  08:00:00,11.83157429,0.01291364,0.1337,0
 10/30  09:00:00,11.83157429,0.063721944,0.1781,0
 10/30  10:00:00,11.83157429,0.122324935,0.1781,0
 10/30  11:00:00,11.83157429,0.152053957,0.1781,0
 10/30  12:00:00,11.28156893,0.169470727,0.1781,0
 10/30  13:00:00,11.8357468,0.28195748,0.1781,0
 10/30  14:00:00,11.83157429,0.130855371,0.1781,0
 10/30  15:00:00,11.83157429,0.06841694,0.1781,0
 10/30  16:00:00,11.83157429,0.061687084,0.1781,0
 10/30  17:00:00,7.815364728,0,0.1781,0
 10/30  18:00:00,8.084515307,0,0.1781,0
 10/30  19:00:00,8.084515307,0,0.1781,0
 10/30  20:00:00,7.534509945,0,0.1781,0
 10/30  21:00:00,7.534509945,0,0.1781,0
 10/30  22:00:00,5.053026812,0,0.1781,0
 10/30  23:00:00,4.778024131,0,0.1781,0
 10/30  24:00:00,4.778024131,0,0.1781,0
 10/31  01:00:00,4.778024131,0,0.1337,0
 10/31  02:00:00,4.778024131,0,0.1337,0
 10/31  03:00:00,4.778024131,0,0.1337,0
 10/31  04:00:00,4.778024131,0,0.1337,0
 10/31  05:00:00,5.053026812,0,0.1337,0
 10/31  06:00:00,6.984504582,0,0.1337,0
 10/31  07:00:00,7.700681974,0,0.1337,0
 10/31  08:00:00,11.83742134,0.024902126,0.1337,0
 10/31  09:00:00,11.83157429,0.110039192,0.1781,0
 10/31  10:00:00,11.83157429,0.287150687,0.1781,0
 10/31  11:00:00,11.83157429,0.371935707,0.1781,0
 10/31  12:00:00,11.28156893,0.616841676,0.1781,0
 10/31  13:00:00,11.84202879,0.585319654,0.1781,0
 10/31  14:00:00,11.83157429,0.485993395,0.1781,0
 10/31  15:00:00,11.83157429,0.338284448,0.1781,0
 10/31  16:00:00,11.83157429,0.149496634,0.1781,0
 10/31  17:00:00,7.815364728,0,0.1781,0
 10/31  18:00:00,8.084515307,0,0.1781,0
 10/31  19:00:00,8.084515307,0,0.1781,0
 10/31  20:00:00,7.534509945,0,0.1781,0
 10/31  21:00:00,7.534509945,0,0.1781,0
 10/31  22:00:00,5.053026812,0,0.1781,0
 10/31  23:00:00,4.778024131,0,0.1781,0
 10/31  24:00:00,4.778024131,0,0.1781,0
 11/01  01:00:00,4.778024131,0,0.1337,0
 11/01  02:00:00,4.778024131,0,0.1337,0
 11/01  03:00:00,4.778024131,0,0.1337,0
 11/01  04:00:00,4.778024131,0,0.1337,0
 11/01  05:00:00,5.053026812,0,0.1337,0
 11/01  06:00:00,6.98723593,0,0.1337,0
 11/01  07:00:00,7.700681974,0,0.1337,0
 11/01  08:00:00,11.84039317,0.041416038,0.1337,0
 11/01  09:00:00,11.83157429,0.172501355,0.1781,0
 11/01  10:00:00,11.83157429,0.190418489,0.1781,0
 11/01  11:00:00,11.83157429,0.169500242,0.1781,0
 11/01  12:00:00,11.28156893,0.15273788,0.1781,0
 11/01  13:00:00,11.84610397,0.210486625,0.1781,0
 11/01  14:00:00,11.83157429,0.184094994,0.1781,0
 11/01  15:00:00,11.83157429,0.142436172,0.1781,0
 11/01  16:00:00,11.83157429,0.064007294,0.1781,0
 11/01  17:00:00,8.199198061,0,0.1781,0
 11/01  18:00:00,8.084515307,0,0.1781,0
 11/01  19:00:00,8.084515307,0,0.1781,0
 11/01  20:00:00,7.534509945,0,0.1781,0
 11/01  21:00:00,7.534509945,0,0.1781,0
 11/01  22:00:00,5.053026812,0,0.1781,0
 11/01  23:00:00,4.778024131,0,0.1781,0
 11/01  24:00:00,4.778024131,0,0.1781,0
 11/02  01:00:00,4.778024131,0,0.1337,0
 11/02  02:00:00,4.778024131,0,0.1337,0
 11/02  03:00:00,4.778024131,0,0.1337,0
 11/02  04:00:00,4.778024131,0,0.1337,0
 11/02  05:00:00,5.053026812,0,0.1337,0
 11/02  06:00:00,6.99391133,0,0.1337,0
 11/02  07:00:00,7.700681974,0,0.1337,0
 11/02  08:00:00,11.84792767,0.014778327,0.1337,0
 11/02  09:00:00,11.83243522,0.034598261,0.1781,0
 11/02  10:00:00,11.83317385,0.086104794,0.1781,0
 11/02  11:00:00,11.85997094,0.094806548,0.1781,0
 11/02  12:00:00,11.3385165,0.174113381,0.1781,0
 11/02  13:00:00,11.92499083,0.158749337,0.1781,0
 11/02  14:00:00,11.97183593,0.164273675,0.1781,0
 11/02  15:00:00,11.92022691,0.063350152,0.1781,0
 11/02  16:00:00,11.85214069,0.035718823,0.1781,0
 11/02  17:00:00,8.199198061,0,0.1781,0
 11/02  18:00:00,8.084515307,0,0.1781,0
 11/02  19:00:00,8.084515307,0,0.1781,0
 11/02  20:00:00,7.534509945,0,0.1781,0
 11/02  21:00:00,7.534509945,0,0.1781,0
 11/02  22:00:00,5.053026812,0,0.1781,0
 11/02  23:00:00,4.778024131,0,0.1781,0
 11/02  24:00:00,4.778024131,0,0.1781,0
 11/03  01:00:00,4.778024131,0,0.1337,0
 11/03  02:00:00,4.778024131,0,0.1337,0
 11/03  03:00:00,4.778024131,0,0.1337,0
 11/03  04:00:00,4.778024131,0,0.1337,0
 11/03  05:00:00,5.053026812,0,0.1337,0
 11/03  06:00:00,7.003467983,0,0.1337,0
 11/03  07:00:00,8.084515307,0,0.1337,0
 11/03  08:00:00,11.8553229,0.013557643,0.1337,0
 11/03  09:00:00,11.83157429,0.097253758,0.1781,0
 11/03  10:00:00,11.83157429,0.136505224,0.1781,0
 11/03  11:00:00,11.83157429,0.192831031,0.1781,0
 11/03  12:00:00,11.28156893,0.19868087,0.1781,0
 11/03  13:00:00,11.84296529,0.206109167,0.1781,0
 11/03  14:00:00,11.83157429,0.098669328,0.1781,0
 11/03  15:00:00,11.83157429,0.073574393,0.1781,0
 11/03  16:00:00,11.83157429,0.069033192,0.1781,0
 11/03  17:00:00,8.199198061,0,0.1781,0
 11/03  18:00:00,8.084515307,0,0.1781,0
 11/03  19:00:00,8.084515307,0,0.1781,0
 11/03  20:00:00,7.534509945,0,0.1781,0
 11/03  21:00:00,7.534509945,0,0.1781,0
 11/03  22:00:00,5.053026812,0,0.1781,0
 11/03  23:00:00,4.778024131,0,0.1781,0
 11/03  24:00:00,4.778024131,0,0.1781,0
 11/04  01:00:00,4.228018768,0,0.1337,0
 11/04  02:00:00,4.228018768,0,0.1337,0
 11/04  03:00:00,4.228018768,0,0.1337,0
 11/04  04:00:00,4.228018768,0,0.1337,0
 11/04  05:00:00,4.228018768,0,0.1337,0
 11/04  06:00:00,6.997272219,0,0.1337,0
 11/04  07:00:00,6.984504582,0,0.1337,0
 11/04  08:00:00,6.331520669,0.096245084,0.1337,0
 11/04  09:00:00,6.332191709,0.319471967,0.1781,0
 11/04  10:00:00,6.335676284,0.453847473,0.1781,0
 11/04  11:00:00,6.372661472,0.533239998,0.1781,0
 11/04  12:00:00,4.86262177,0.558743454,0.1781,0
 11/04  13:00:00,4.960959664,0.495382669,0.1781,0
 11/04  14:00:00,5.010663971,0.419299063,0.1781,0
 11/04  15:00:00,4.957831192,0.359041721,0.1781,0
 11/04  16:00:00,4.832223261,0.151712111,0.1781,0
 11/04  17:00:00,4.634968552,0,0.1781,0
 11/04  18:00:00,4.228018768,0,0.1781,0
 11/04  19:00:00,4.228018768,0,0.1781,0
 11/04  20:00:00,4.228018768,0,0.1781,0
 11/04  21:00:00,4.228018768,0,0.1781,0
 11/04  22:00:00,4.228018768,0,0.1781,0
 11/04  23:00:00,4.228018768,0,0.1781,0
 11/04  24:00:00,4.228018768,0,0.1781,0
 11/05  01:00:00,4.228018768,0,0.1337,0
 11/05  02:00:00,4.228018768,0,0.1337,0
 11/05  03:00:00,4.228018768,0,0.1337,0
 11/05  04:00:00,4.228018768,0,0.1337,0
 11/05  05:00:00,4.228018768,0,0.1337,0
 11/05  06:00:00,4.228018768,0,0.1337,0
 11/05  07:00:00,4.228018768,0,0.1337,0
 11/05  08:00:00,1.925018768,0.02526179,0.1337,0
 11/05  09:00:00,1.925018768,0.046869945,0.1781,0
 11/05  10:00:00,1.925018768,0.103780159,0.1781,0
 11/05  11:00:00,1.925018768,0.20224521,0.1781,0
 11/05  12:00:00,1.925018768,0.213040505,0.1781,0
 11/05  13:00:00,1.925018768,0.153726553,0.1781,0
 11/05  14:00:00,1.925018768,0.170803316,0.1781,0
 11/05  15:00:00,1.925018768,0.242432737,0.1781,0
 11/05  16:00:00,1.925018768,0.080838549,0.1781,0
 11/05  17:00:00,2.692685435,0,0.1781,0
 11/05  18:00:00,4.228018768,0,0.1781,0
 11/05  19:00:00,4.228018768,0,0.1781,0
 11/05  20:00:00,4.228018768,0,0.1781,0
 11/05  21:00:00,4.228018768,0,0.1781,0
 11/05  22:00:00,4.228018768,0,0.1781,0
 11/05  23:00:00,4.228018768,0,0.1781,0
 11/05  24:00:00,4.228018768,0,0.1781,0
 11/06  01:00:00,4.778024131,0,0.1337,0
 11/06  02:00:00,4.778024131,0,0.1337,0
 11/06  03:00:00,4.778024131,0,0.1337,0
 11/06  04:00:00,4.778024131,0,0.1337,0
 11/06  05:00:00,4.778024131,0,0.1337,0
 11/06  06:00:00,5.053026812,0,0.1337,0
 11/06  07:00:00,6.984504582,0,0.1337,0
 11/06  08:00:00,5.781515307,0.01014319,0.1337,0
 11/06  09:00:00,11.84594683,0.061781828,0.1781,0
 11/06  10:00:00,11.83157429,0.056920712,0.1781,0
 11/06  11:00:00,11.83157429,0.084026272,0.1781,0
 11/06  12:00:00,11.83157429,0.086338564,0.1781,0
 11/06  13:00:00,11.28156893,0.227516995,0.1781,0
 11/06  14:00:00,11.84008585,0.123658269,0.1781,0
 11/06  15:00:00,11.83157429,0.207806085,0.1781,0
 11/06  16:00:00,11.83157429,0.021044906,0.1781,0
 11/06  17:00:00,12.59924096,0,0.1781,0
 11/06  18:00:00,9.734531394,0,0.1781,0
 11/06  19:00:00,8.084515307,0,0.1781,0
 11/06  20:00:00,8.084515307,0,0.1781,0
 11/06  21:00:00,7.534509945,0,0.1781,0
 11/06  22:00:00,7.534509945,0,0.1781,0
 11/06  23:00:00,5.053026812,0,0.1781,0
 11/06  24:00:00,4.778024131,0,0.1781,0
 11/07  01:00:00,4.778024131,0,0.1337,0
 11/07  02:00:00,4.778024131,0,0.1337,0
 11/07  03:00:00,4.778024131,0,0.1337,0
 11/07  04:00:00,4.778024131,0,0.1337,0
 11/07  05:00:00,4.778024131,0,0.1337,0
 11/07  06:00:00,5.053026812,0,0.1337,0
 11/07  07:00:00,6.995938296,0,0.1337,0
 11/07  08:00:00,5.781515307,0.005422297,0.1337,0
 11/07  09:00:00,11.85877676,0.035915468,0.1781,0
 11/07  10:00:00,11.83157429,0.115534885,0.1781,0
 11/07  11:00:00,11.83157429,0.095569669,0.1781,0
 11/07  12:00:00,11.83157429,0.255038062,0.1781,0
 11/07  13:00:00,11.28156893,0.247508206,0.1781,0
 11/07  14:00:00,11.84463572,0.234115869,0.1781,0
 11/07  15:00:00,11.83157429,0.232620889,0.1781,0
 11/07  16:00:00,11.83157429,0.069363323,0.1781,0
 11/07  17:00:00,12.98307429,0,0.1781,0
 11/07  18:00:00,9.734531394,0,0.1781,0
 11/07  19:00:00,8.084515307,0,0.1781,0
 11/07  20:00:00,8.084515307,0,0.1781,0
 11/07  21:00:00,7.534509945,0,0.1781,0
 11/07  22:00:00,7.534509945,0,0.1781,0
 11/07  23:00:00,5.053026812,0,0.1781,0
 11/07  24:00:00,4.778024131,0,0.1781,0
 11/08  01:00:00,4.778024131,0,0.1337,0
 11/08  02:00:00,4.778024131,0,0.1337,0
 11/08  03:00:00,4.778024131,0,0.1337,0
 11/08  04:00:00,4.778024131,0,0.1337,0
 11/08  05:00:00,4.778024131,0,0.1337,0
 11/08  06:00:00,5.053026812,0,0.1337,0
 11/08  07:00:00,6.993405144,0,0.1337,0
 11/08  08:00:00,5.781515307,0.006842705,0.1337,0
 11/08  09:00:00,11.84625339,0.032958812,0.1781,0
 11/08  10:00:00,11.83338595,0.065263913,0.1781,0
 11/08  11:00:00,11.83157429,0.091233065,0.1781,0
 11/08  12:00:00,11.83157429,0.151057392,0.1781,0
 11/08  13:00:00,11.28156893,0.150865636,0.1781,0
 11/08  14:00:00,11.84146791,0.160266575,0.1781,0
 11/08  15:00:00,11.83157429,0.219503938,0.1781,0
 11/08  16:00:00,11.83157429,0.06582411,0.1781,0
 11/08  17:00:00,12.98307429,0,0.1781,0
 11/08  18:00:00,9.734531394,0,0.1781,0
 11/08  19:00:00,8.084515307,0,0.1781,0
 11/08  20:00:00,8.084515307,0,0.1781,0
 11/08  21:00:00,7.534509945,0,0.1781,0
 11/08  22:00:00,7.534509945,0,0.1781,0
 11/08  23:00:00,5.053026812,0,0.1781,0
 11/08  24:00:00,4.778024131,0,0.1781,0
 11/09  01:00:00,4.778024131,0,0.1337,0
 11/09  02:00:00,4.778024131,0,0.1337,0
 11/09  03:00:00,4.778024131,0,0.1337,0
 11/09  04:00:00,4.778024131,0,0.1337,0
 11/09  05:00:00,4.778024131,0,0.1337,0
 11/09  06:00:00,5.053026812,0,0.1337,0
 11/09  07:00:00,6.984504582,0,0.1337,0
 11/09  08:00:00,5.781515307,0.026191916,0.1337,0
 11/09  09:00:00,11.83157429,0.203138865,0.1781,0
 11/09  10:00:00,11.83157429,0.289996539,0.1781,0
 11/09  11:00:00,11.83157429,0.368207563,0.1781,0
 11/09  12:00:00,11.83157429,0.248253226,0.1781,0
 11/09  13:00:00,11.28156893,0.12664301,0.1781,0
 11/09  14:00:00,11.83994555,0.144043851,0.1781,0
 11/09  15:00:00,11.83157429,0.082404625,0.1781,0
 11/09  16:00:00,11.83157429,0.035372158,0.1781,0
 11/09  17:00:00,12.98307429,0,0.1781,0
 11/09  18:00:00,9.734531394,0,0.1781,0
 11/09  19:00:00,8.084515307,0,0.1781,0
 11/09  20:00:00,8.084515307,0,0.1781,0
 11/09  21:00:00,7.534509945,0,0.1781,0
 11/09  22:00:00,7.534509945,0,0.1781,0
 11/09  23:00:00,5.053026812,0,0.1781,0
 11/09  24:00:00,4.778024131,0,0.1781,0
 11/10  01:00:00,4.778024131,0,0.1337,0
 11/10  02:00:00,4.778024131,0,0.1337,0
 11/10  03:00:00,4.778024131,0,0.1337,0
 11/10  04:00:00,4.778024131,0,0.1337,0
 11/10  05:00:00,4.778024131,0,0.1337,0
 11/10  06:00:00,5.053026812,0,0.1337,0
 11/10  07:00:00,6.984504582,0,0.1337,0
 11/10  08:00:00,6.16534864,0.010325287,0.1337,0
 11/10  09:00:00,11.83157429,0.071849908,0.1781,0
 11/10  10:00:00,11.83157429,0.232067538,0.1781,0
 11/10  11:00:00,11.8332947,0.154889711,0.1781,0
 11/10  12:00:00,11.83157429,0.1574637,0.1781,0
 11/10  13:00:00,11.28156893,0.242380138,0.1781,0
 11/10  14:00:00,11.84944525,0.313232756,0.1781,0
 11/10  15:00:00,11.83384838,0.209260099,0.1781,0
 11/10  16:00:00,11.83157429,0.100237478,0.1781,0
 11/10  17:00:00,12.98307429,0,0.1781,0
 11/10  18:00:00,9.736092955,0,0.1781,0
 11/10  19:00:00,8.084515307,0,0.1781,0
 11/10  20:00:00,8.084515307,0,0.1781,0
 11/10  21:00:00,7.534509945,0,0.1781,0
 11/10  22:00:00,7.534509945,0,0.1781,0
 11/10  23:00:00,5.053026812,0,0.1781,0
 11/10  24:00:00,4.778024131,0,0.1781,0
 11/11  01:00:00,4.228018768,0,0.1337,0
 11/11  02:00:00,4.228018768,0,0.1337,0
 11/11  03:00:00,4.228018768,0,0.1337,0
 11/11  04:00:00,4.228018768,0,0.1337,0
 11/11  05:00:00,4.228018768,0,0.1337,0
 11/11  06:00:00,4.228018768,0,0.1337,0
 11/11  07:00:00,4.228018768,0,0.1337,0
 11/11  08:00:00,2.308852102,0.011689766,0.1337,0
 11/11  09:00:00,1.925018768,0.029428188,0.1781,0
 11/11  10:00:00,1.925018768,0.050539829,0.1781,0
 11/11  11:00:00,1.925018768,0.108307774,0.1781,0
 11/11  12:00:00,1.925018768,0.083766981,0.1781,0
 11/11  13:00:00,1.925018768,0.096718333,0.1781,0
 11/11  14:00:00,1.925018768,0.068823767,0.1781,0
 11/11  15:00:00,1.925018768,0.048258044,0.1781,0
 11/11  16:00:00,1.925018768,0.021167495,0.1781,0
 11/11  17:00:00,3.076518768,0,0.1781,0
 11/11  18:00:00,4.228018768,0,0.1781,0
 11/11  19:00:00,4.228018768,0,0.1781,0
 11/11  20:00:00,4.228018768,0,0.1781,0
 11/11  21:00:00,4.228018768,0,0.1781,0
 11/11  22:00:00,4.228018768,0,0.1781,0
 11/11  23:00:00,4.228018768,0,0.1781,0
 11/11  24:00:00,4.228018768,0,0.1781,0
 11/12  01:00:00,4.228018768,0,0.1337,0
 11/12  02:00:00,4.228018768,0,0.1337,0
 11/12  03:00:00,4.228018768,0,0.1337,0
 11/12  04:00:00,4.228018768,0,0.1337,0
 11/12  05:00:00,4.228018768,0,0.1337,0
 11/12  06:00:00,4.228018768,0,0.1337,0
 11/12  07:00:00,4.228018768,0,0.1337,0
 11/12  08:00:00,2.308852102,0.02632313,0.1337,0
 11/12  09:00:00,1.925018768,0.154750351,0.1781,0
 11/12  10:00:00,1.925018768,0.180083816,0.1781,0
 11/12  11:00:00,1.925018768,0.361293607,0.1781,0
 11/12  12:00:00,1.925018768,0.385439685,0.1781,0
 11/12  13:00:00,1.925018768,0.410588504,0.1781,0
 11/12  14:00:00,1.925018768,0.344075528,0.1781,0
 11/12  15:00:00,1.925018768,0.187855591,0.1781,0
 11/12  16:00:00,1.925018768,0.071426062,0.1781,0
 11/12  17:00:00,3.076518768,0,0.1781,0
 11/12  18:00:00,4.228018768,0,0.1781,0
 11/12  19:00:00,4.228018768,0,0.1781,0
 11/12  20:00:00,4.228018768,0,0.1781,0
 11/12  21:00:00,4.228018768,0,0.1781,0
 11/12  22:00:00,4.228018768,0,0.1781,0
 11/12  23:00:00,4.228018768,0,0.1781,0
 11/12  24:00:00,4.228018768,0,0.1781,0
 11/13  01:00:00,4.778024131,0,0.1337,0
 11/13  02:00:00,4.778024131,0,0.1337,0
 11/13  03:00:00,4.778024131,0,0.1337,0
 11/13  04:00:00,4.778024131,0,0.1337,0
 11/13  05:00:00,4.778024131,0,0.1337,0
 11/13  06:00:00,5.053026812,0,0.1337,0
 11/13  07:00:00,6.984504582,0,0.1337,0
 11/13  08:00:00,6.16534864,0.027783137,0.1337,0
 11/13  09:00:00,11.83157429,0.082435789,0.1781,0
 11/13  10:00:00,11.83157429,0.316220336,0.1781,0
 11/13  11:00:00,11.83157429,0.256999003,0.1781,0
 11/13  12:00:00,11.83157429,0.166010268,0.1781,0
 11/13  13:00:00,11.28156893,0.167580274,0.1781,0
 11/13  14:00:00,11.83336601,0.076936065,0.1781,0
 11/13  15:00:00,11.83157429,0.057973742,0.1781,0
 11/13  16:00:00,11.83157429,0.028209336,0.1781,0
 11/13  17:00:00,12.98307429,0,0.1781,0
 11/13  18:00:00,9.734531394,0,0.1781,0
 11/13  19:00:00,8.084515307,0,0.1781,0
 11/13  20:00:00,8.084515307,0,0.1781,0
 11/13  21:00:00,7.534509945,0,0.1781,0
 11/13  22:00:00,7.534509945,0,0.1781,0
 11/13  23:00:00,5.053026812,0,0.1781,0
